source,path,frame_index,natoms,atom_index,PC1,PC2
rss_train.extxyz,rss_train.extxyz,359,6,3,9.085665437585632,-1.4325803287870442
rss_train.extxyz,rss_train.extxyz,359,6,4,9.672772031653203,-0.4478744652679514
rss_train.extxyz,rss_train.extxyz,359,6,5,9.675942113263389,-0.4494184504671498
rss_train.extxyz,rss_train.extxyz,360,6,0,-0.6004976762509209,-1.5387990371405653
rss_train.extxyz,rss_train.extxyz,360,6,1,1.2073315730158676,-2.2783207545252484
rss_train.extxyz,rss_train.extxyz,360,6,2,3.0546333245494246,-0.6360291794935725
rss_train.extxyz,rss_train.extxyz,360,6,3,-0.6174803653601053,-1.5612537722718525
rss_train.extxyz,rss_train.extxyz,360,6,4,3.0472860228140384,-0.6659287528715283
rss_train.extxyz,rss_train.extxyz,360,6,5,1.1854194469949206,-2.2168902201310074
rss_train.extxyz,rss_train.extxyz,361,6,0,6.202690288584755,-1.4223227593226204
rss_train.extxyz,rss_train.extxyz,361,6,1,6.110753001218818,-1.446135800503579
rss_train.extxyz,rss_train.extxyz,361,6,2,5.171054259671038,0.7499518291459926
rss_train.extxyz,rss_train.extxyz,361,6,3,6.161109296433622,-1.0807358530106161
rss_train.extxyz,rss_train.extxyz,361,6,4,6.3779089002090075,-1.7153500107033146
rss_train.extxyz,rss_train.extxyz,361,6,5,5.106371745709772,0.8697111690465573
rss_train.extxyz,rss_train.extxyz,362,6,0,-16.70920012852732,-1.350378607190634
rss_train.extxyz,rss_train.extxyz,362,6,1,-16.056015024701004,-3.649945625128408
rss_train.extxyz,rss_train.extxyz,362,6,2,-16.159060733570747,-2.423428657655638
rss_train.extxyz,rss_train.extxyz,362,6,3,-15.712697886032764,-2.8943884862032174
rss_train.extxyz,rss_train.extxyz,362,6,4,-15.790491394569646,-1.7120332771485665
rss_train.extxyz,rss_train.extxyz,362,6,5,-16.453425250671835,-2.461025243246919
rss_train.extxyz,rss_train.extxyz,363,6,0,-6.058901882932876,-2.298865720651384
rss_train.extxyz,rss_train.extxyz,363,6,1,-6.05890180417833,-2.2988657665972196
rss_train.extxyz,rss_train.extxyz,363,6,2,-6.058901882933085,-2.2988657206510195
rss_train.extxyz,rss_train.extxyz,363,6,3,-6.058901804180223,-2.2988657665951164
rss_train.extxyz,rss_train.extxyz,363,6,4,-5.70590494031687,-1.9405883649732316
rss_train.extxyz,rss_train.extxyz,363,6,5,-5.705904940317321,-1.9405883649722737
rss_train.extxyz,rss_train.extxyz,364,12,0,-7.047075482138137,0.3695853442620296
rss_train.extxyz,rss_train.extxyz,364,12,1,-7.047472873849056,0.3635724761212651
rss_train.extxyz,rss_train.extxyz,364,12,2,-7.046228615640292,0.358971194595072
rss_train.extxyz,rss_train.extxyz,364,12,3,-7.0475948763101925,0.3601396952027136
rss_train.extxyz,rss_train.extxyz,364,12,4,-7.046096942113884,0.36341785172177676
rss_train.extxyz,rss_train.extxyz,364,12,5,-7.047072626001476,0.3685569058295981
rss_train.extxyz,rss_train.extxyz,364,12,6,-8.15022567674745,2.301062180725813
rss_train.extxyz,rss_train.extxyz,364,12,7,-8.145542637466963,2.2917449345646514
rss_train.extxyz,rss_train.extxyz,364,12,8,-8.151683978544884,2.2990610857491123
rss_train.extxyz,rss_train.extxyz,364,12,9,-8.148234610141177,2.2937474634365667
rss_train.extxyz,rss_train.extxyz,364,12,10,-8.152549039639219,2.3032926281262722
rss_train.extxyz,rss_train.extxyz,364,12,11,-8.146681391026405,2.294849301785817
rss_train.extxyz,rss_train.extxyz,365,6,0,7.452417664430563,-2.3465657000226905
rss_train.extxyz,rss_train.extxyz,365,6,1,7.679394291146664,-2.274546170349186
rss_train.extxyz,rss_train.extxyz,365,6,2,7.371224828602131,-2.0143662030399643
rss_train.extxyz,rss_train.extxyz,365,6,3,7.533296839669809,-2.001881390771395
rss_train.extxyz,rss_train.extxyz,365,6,4,7.684241122376498,-2.7920203024367787
rss_train.extxyz,rss_train.extxyz,365,6,5,7.769225407697164,-2.750445277656845
rss_train.extxyz,rss_train.extxyz,366,6,0,-0.9079586829696282,1.0406082149931373
rss_train.extxyz,rss_train.extxyz,366,6,1,-0.7167464931291576,0.7205000013951184
rss_train.extxyz,rss_train.extxyz,366,6,2,-0.32673305879585257,-0.5565229034098865
rss_train.extxyz,rss_train.extxyz,366,6,3,0.6394882542503986,-2.79429671254814
rss_train.extxyz,rss_train.extxyz,366,6,4,0.3651290929844464,-2.586995653180929
rss_train.extxyz,rss_train.extxyz,366,6,5,-0.5377125338942008,-0.40227383530728145
rss_train.extxyz,rss_train.extxyz,367,6,0,8.455445822468441,0.23850231969016966
rss_train.extxyz,rss_train.extxyz,367,6,1,8.455445822467688,0.23850231969126745
rss_train.extxyz,rss_train.extxyz,367,6,2,9.609441656915301,-3.1617552834784477
rss_train.extxyz,rss_train.extxyz,367,6,3,9.60944165691378,-3.161755283476427
rss_train.extxyz,rss_train.extxyz,367,6,4,8.734184194847167,-0.9697566063642217
rss_train.extxyz,rss_train.extxyz,367,6,5,8.734184194845902,-0.9697566063630704
rss_train.extxyz,rss_train.extxyz,368,12,0,-7.219239144847798,-0.4924919836767374
rss_train.extxyz,rss_train.extxyz,368,12,1,-7.219298265161637,-0.492429691230705
rss_train.extxyz,rss_train.extxyz,368,12,2,-7.219301623716632,-0.49242500666546674
rss_train.extxyz,rss_train.extxyz,368,12,3,-7.2192384745058575,-0.4924829482441313
rss_train.extxyz,rss_train.extxyz,368,12,4,-7.219300006825527,-0.49242995541226586
rss_train.extxyz,rss_train.extxyz,368,12,5,-7.21930359137988,-0.4924316513254413
rss_train.extxyz,rss_train.extxyz,368,12,6,-8.717211449040143,1.5273942104137301
rss_train.extxyz,rss_train.extxyz,368,12,7,-8.717218860161353,1.527380472106914
rss_train.extxyz,rss_train.extxyz,368,12,8,-8.717210505091494,1.5273865263356696
rss_train.extxyz,rss_train.extxyz,368,12,9,-8.71721239612624,1.5273997554443026
rss_train.extxyz,rss_train.extxyz,368,12,10,-8.717212241867493,1.5273669470626388
rss_train.extxyz,rss_train.extxyz,368,12,11,-8.717213250488708,1.5273894483578645
rss_train.extxyz,rss_train.extxyz,369,6,0,-5.310745187813652,-1.0900266742136302
rss_train.extxyz,rss_train.extxyz,369,6,1,-0.26225223498733996,2.2297080828668085
rss_train.extxyz,rss_train.extxyz,369,6,2,-1.3102618418894174,1.872630306695477
rss_train.extxyz,rss_train.extxyz,369,6,3,-5.449656295344404,0.9866433296509394
rss_train.extxyz,rss_train.extxyz,369,6,4,-1.1277007076718846,1.329289408173492
rss_train.extxyz,rss_train.extxyz,369,6,5,-1.6925130644628794,2.9836520260323343
rss_train.extxyz,rss_train.extxyz,370,6,0,13.15854571026565,-1.1414670792093031
rss_train.extxyz,rss_train.extxyz,370,6,1,13.231251492106786,-1.1215267786678162
rss_train.extxyz,rss_train.extxyz,370,6,2,13.226099580301877,-1.1199724097741766
rss_train.extxyz,rss_train.extxyz,370,6,3,13.182194944155462,-1.1583460932404341
rss_train.extxyz,rss_train.extxyz,370,6,4,11.704873895684976,0.9974247014156759
rss_train.extxyz,rss_train.extxyz,370,6,5,11.689808195756996,1.0071977947587958
rss_train.extxyz,rss_train.extxyz,371,12,0,-6.583000087872151,0.005510180638280016
rss_train.extxyz,rss_train.extxyz,371,12,1,-6.583060691822613,0.005962765799850223
rss_train.extxyz,rss_train.extxyz,371,12,2,-6.583122136422553,0.006133227216130299
rss_train.extxyz,rss_train.extxyz,371,12,3,-6.582956647534598,0.0059567477139816916
rss_train.extxyz,rss_train.extxyz,371,12,4,-6.583126820831847,0.005967543547899634
rss_train.extxyz,rss_train.extxyz,371,12,5,-6.58310880493077,0.005690210199810863
rss_train.extxyz,rss_train.extxyz,371,12,6,-7.968235497916634,2.1127809523106857
rss_train.extxyz,rss_train.extxyz,371,12,7,-7.968463894137599,2.1132352135763885
rss_train.extxyz,rss_train.extxyz,371,12,8,-7.9681956698938485,2.112972819679579
rss_train.extxyz,rss_train.extxyz,371,12,9,-7.968341659607191,2.113158604667906
rss_train.extxyz,rss_train.extxyz,371,12,10,-7.968147333875258,2.1126624730727133
rss_train.extxyz,rss_train.extxyz,371,12,11,-7.968395511917233,2.1131514494127073
rss_train.extxyz,rss_train.extxyz,372,6,0,10.443243912664173,-1.276032790372598
rss_train.extxyz,rss_train.extxyz,372,6,1,10.95656153564721,-1.3318262021946632
rss_train.extxyz,rss_train.extxyz,372,6,2,8.278728865622035,2.6604178480633904
rss_train.extxyz,rss_train.extxyz,372,6,3,11.13019023608318,-1.292913133657014
rss_train.extxyz,rss_train.extxyz,372,6,4,10.44679379501369,-1.4497337531617085
rss_train.extxyz,rss_train.extxyz,372,6,5,8.093381830752385,2.8055072985010914
rss_train.extxyz,rss_train.extxyz,373,6,0,-16.08408746963568,2.906303246165162
rss_train.extxyz,rss_train.extxyz,373,6,1,-16.43327475977309,2.240135017617702
rss_train.extxyz,rss_train.extxyz,373,6,2,-16.34584593045241,2.842257158848736
rss_train.extxyz,rss_train.extxyz,373,6,3,-15.60806438103881,2.6341379489093257
rss_train.extxyz,rss_train.extxyz,373,6,4,-16.69655934515535,2.8288445447347543
rss_train.extxyz,rss_train.extxyz,373,6,5,-15.40542421872362,3.265815434914568
rss_train.extxyz,rss_train.extxyz,374,8,0,-10.471377217276697,-1.5003902017017594
rss_train.extxyz,rss_train.extxyz,374,8,1,-10.471377217275776,-1.5003902017019002
rss_train.extxyz,rss_train.extxyz,374,8,2,-10.471377217277901,-1.5003902016999637
rss_train.extxyz,rss_train.extxyz,374,8,3,-10.471377217277517,-1.5003902017009643
rss_train.extxyz,rss_train.extxyz,374,8,4,-10.471377216486314,-1.500390157908213
rss_train.extxyz,rss_train.extxyz,374,8,5,-10.471377216486143,-1.500390157908471
rss_train.extxyz,rss_train.extxyz,374,8,6,-10.471377216486548,-1.500390157908076
rss_train.extxyz,rss_train.extxyz,374,8,7,-10.471377216487518,-1.5003901579073544
rss_train.extxyz,rss_train.extxyz,375,8,0,4.3872160479366045,1.4911462170921443
rss_train.extxyz,rss_train.extxyz,375,8,1,5.232850465647225,2.293361339723672
rss_train.extxyz,rss_train.extxyz,375,8,2,4.974510009859181,1.6322589768901152
rss_train.extxyz,rss_train.extxyz,375,8,3,5.613945576094018,-0.017402253815673285
rss_train.extxyz,rss_train.extxyz,375,8,4,6.814592837567723,-0.5420964214395076
rss_train.extxyz,rss_train.extxyz,375,8,5,8.267890208432988,-3.0932778417178666
rss_train.extxyz,rss_train.extxyz,375,8,6,6.154748798008441,3.302427029645717
rss_train.extxyz,rss_train.extxyz,375,8,7,6.447000246340679,0.17470027524385334
rss_train.extxyz,rss_train.extxyz,376,6,0,-3.8736581000918022,-0.9598140937792596
rss_train.extxyz,rss_train.extxyz,376,6,1,-2.226125632573474,-0.5595702690504128
rss_train.extxyz,rss_train.extxyz,376,6,2,-1.4979902306888846,-3.841780434351723
rss_train.extxyz,rss_train.extxyz,376,6,3,-3.180398165293692,-2.8275169469233683
rss_train.extxyz,rss_train.extxyz,376,6,4,-2.4750538110890687,-2.5517360269020095
rss_train.extxyz,rss_train.extxyz,376,6,5,-2.470689948462887,-3.0416765423157557
rss_train.extxyz,rss_train.extxyz,377,14,0,0.9323946297380168,-4.215275687360073
rss_train.extxyz,rss_train.extxyz,377,14,1,1.4889657155921618,-4.510989715049067
rss_train.extxyz,rss_train.extxyz,377,14,2,0.370627134734427,-4.852444021452817
rss_train.extxyz,rss_train.extxyz,377,14,3,0.9323942220274155,-4.215302829462004
rss_train.extxyz,rss_train.extxyz,377,14,4,1.4889551055513337,-4.510986514554343
rss_train.extxyz,rss_train.extxyz,377,14,5,0.3706149812326487,-4.852438531107013
rss_train.extxyz,rss_train.extxyz,377,14,6,1.1652470900116256,-2.804556073492797
rss_train.extxyz,rss_train.extxyz,377,14,7,0.2705760547904781,-1.8685264822384906
rss_train.extxyz,rss_train.extxyz,377,14,8,0.1755150658607576,-2.7192250882026032
rss_train.extxyz,rss_train.extxyz,377,14,9,1.1652425371538442,-2.8045395513508176
rss_train.extxyz,rss_train.extxyz,377,14,10,0.2705778090568174,-1.8685300694276434
rss_train.extxyz,rss_train.extxyz,377,14,11,0.17551797750437714,-2.7192241941800206
rss_train.extxyz,rss_train.extxyz,377,14,12,-0.8630072145172569,-7.077822010526303
rss_train.extxyz,rss_train.extxyz,377,14,13,-0.8630112992005898,-7.077833695358763
rss_train.extxyz,rss_train.extxyz,378,6,0,5.7785879918008405,2.8917124752006784
rss_train.extxyz,rss_train.extxyz,378,6,1,5.778587991804585,2.8917124751971284
rss_train.extxyz,rss_train.extxyz,378,6,2,7.164934675579694,-3.6925381860073023
rss_train.extxyz,rss_train.extxyz,378,6,3,7.164934675580135,-3.692538186007847
rss_train.extxyz,rss_train.extxyz,378,6,4,6.67399810462463,-2.5534063987997184
rss_train.extxyz,rss_train.extxyz,378,6,5,6.673998104626307,-2.553406398802113
rss_train.extxyz,rss_train.extxyz,379,8,0,18.72674594362224,2.0562022656912875
rss_train.extxyz,rss_train.extxyz,379,8,1,18.813561762470464,1.1836883628078154
rss_train.extxyz,rss_train.extxyz,379,8,2,18.84861754929876,1.1957307547528098
rss_train.extxyz,rss_train.extxyz,379,8,3,18.789715241888167,2.0170392409841367
rss_train.extxyz,rss_train.extxyz,379,8,4,18.72674594361977,2.056202265693346
rss_train.extxyz,rss_train.extxyz,379,8,5,18.81356176246279,1.1836883628159756
rss_train.extxyz,rss_train.extxyz,379,8,6,18.848617549298986,1.195730754752788
rss_train.extxyz,rss_train.extxyz,379,8,7,18.78971524189035,2.0170392409834927
rss_train.extxyz,rss_train.extxyz,380,6,0,-17.363291123043645,-2.2278268666052155
rss_train.extxyz,rss_train.extxyz,380,6,1,-17.94022233456255,-3.27464704504537
rss_train.extxyz,rss_train.extxyz,380,6,2,-17.384567544983042,-2.6741558791667988
rss_train.extxyz,rss_train.extxyz,380,6,3,-16.62479248046172,-2.3793805803234536
rss_train.extxyz,rss_train.extxyz,380,6,4,-16.32426458579598,-2.3837388144484146
rss_train.extxyz,rss_train.extxyz,380,6,5,-18.559979769598336,-2.377565733277552
rss_train.extxyz,rss_train.extxyz,381,10,0,3.7553338794716637,2.4173154384138162
rss_train.extxyz,rss_train.extxyz,381,10,1,3.755333936334168,2.4173151783709845
rss_train.extxyz,rss_train.extxyz,381,10,2,3.7557954703542364,2.41760609089169
rss_train.extxyz,rss_train.extxyz,381,10,3,3.755795427890831,2.4176056104571435
rss_train.extxyz,rss_train.extxyz,381,10,4,3.7553338655352206,2.417315284780595
rss_train.extxyz,rss_train.extxyz,381,10,5,3.7553339225449562,2.4173150247562543
rss_train.extxyz,rss_train.extxyz,381,10,6,3.755795490573796,2.417606292114947
rss_train.extxyz,rss_train.extxyz,381,10,7,3.7557954497923944,2.4176058625920533
rss_train.extxyz,rss_train.extxyz,381,10,8,3.9625001587694086,1.9403552372028026
rss_train.extxyz,rss_train.extxyz,381,10,9,3.9625001380466074,1.94035509622906
rss_train.extxyz,rss_train.extxyz,382,12,0,6.105959129571168,-0.030678411720373555
rss_train.extxyz,rss_train.extxyz,382,12,1,6.22493086916154,1.6040822076503
rss_train.extxyz,rss_train.extxyz,382,12,2,3.055596082357873,1.969065356878649
rss_train.extxyz,rss_train.extxyz,382,12,3,6.310404609400948,-4.0934402321963965
rss_train.extxyz,rss_train.extxyz,382,12,4,7.2895517220761334,-3.1801159123659115
rss_train.extxyz,rss_train.extxyz,382,12,5,5.529625255801122,0.12688030286717944
rss_train.extxyz,rss_train.extxyz,382,12,6,5.638222294335456,-2.1313829791493526
rss_train.extxyz,rss_train.extxyz,382,12,7,6.180491392512685,1.296055978168614
rss_train.extxyz,rss_train.extxyz,382,12,8,5.281540024035451,0.42287490292097285
rss_train.extxyz,rss_train.extxyz,382,12,9,7.091913728315113,1.5546655574141313
rss_train.extxyz,rss_train.extxyz,382,12,10,6.9383661620094585,2.7303486678203868
rss_train.extxyz,rss_train.extxyz,382,12,11,9.835828974440759,3.386826718216138
rss_train.extxyz,rss_train.extxyz,383,8,0,20.90269011557794,1.7589314012278043
rss_train.extxyz,rss_train.extxyz,383,8,1,20.92446493635807,1.7730307247565116
rss_train.extxyz,rss_train.extxyz,383,8,2,20.898607961133322,1.760681072599358
rss_train.extxyz,rss_train.extxyz,383,8,3,20.917252787533343,1.773437411367326
rss_train.extxyz,rss_train.extxyz,383,8,4,20.902686410216525,1.7589293746010242
rss_train.extxyz,rss_train.extxyz,383,8,5,20.924464003309822,1.773030160663534
rss_train.extxyz,rss_train.extxyz,383,8,6,20.89860872347451,1.760682030700742
rss_train.extxyz,rss_train.extxyz,383,8,7,20.917256602278222,1.7734387713215662
rss_train.extxyz,rss_train.extxyz,384,6,0,3.388584210423346,-2.263373574503547
rss_train.extxyz,rss_train.extxyz,384,6,1,3.8784183610245506,-0.15729256205066866
rss_train.extxyz,rss_train.extxyz,384,6,2,3.831526426568388,-0.16566166005577632
rss_train.extxyz,rss_train.extxyz,384,6,3,3.417953074157637,-2.2815064524103876
rss_train.extxyz,rss_train.extxyz,384,6,4,4.768143200244268,-1.4700660542202213
rss_train.extxyz,rss_train.extxyz,384,6,5,4.776637357057609,-1.4293411684499242
rss_train.extxyz,rss_train.extxyz,385,6,0,-11.54415742660559,-2.6797572082993564
rss_train.extxyz,rss_train.extxyz,385,6,1,-12.037717431578589,-4.319347960422437
rss_train.extxyz,rss_train.extxyz,385,6,2,-11.536367517674964,-2.6749757868250414
rss_train.extxyz,rss_train.extxyz,385,6,3,-12.0687599529467,-4.240653253753409
rss_train.extxyz,rss_train.extxyz,385,6,4,-12.041956115295129,-4.320578945781772
rss_train.extxyz,rss_train.extxyz,385,6,5,-12.071591473604958,-4.253599231213343
rss_train.extxyz,rss_train.extxyz,386,12,0,-16.62910625810234,0.5196626210552022
rss_train.extxyz,rss_train.extxyz,386,12,1,-16.767796088746994,0.7597365159127285
rss_train.extxyz,rss_train.extxyz,386,12,2,-16.744998657670656,0.6593277282340364
rss_train.extxyz,rss_train.extxyz,386,12,3,-16.788056717932214,0.725617282463981
rss_train.extxyz,rss_train.extxyz,386,12,4,-16.630684931044392,0.5144681678285139
rss_train.extxyz,rss_train.extxyz,386,12,5,-16.72235011888207,0.7002436495438442
rss_train.extxyz,rss_train.extxyz,386,12,6,-16.71656921132304,0.7027169915358367
rss_train.extxyz,rss_train.extxyz,386,12,7,-16.62847953496125,0.5165341699059773
rss_train.extxyz,rss_train.extxyz,386,12,8,-16.787686758635488,0.7294126848427174
rss_train.extxyz,rss_train.extxyz,386,12,9,-16.74316569286361,0.6639833315408936
rss_train.extxyz,rss_train.extxyz,386,12,10,-16.762704933442492,0.7608519899054027
rss_train.extxyz,rss_train.extxyz,386,12,11,-16.62743235302764,0.5221011631298069
rss_train.extxyz,rss_train.extxyz,387,6,0,1.7339082559728283,0.10822908082225546
rss_train.extxyz,rss_train.extxyz,387,6,1,1.7424733016899872,0.09713969737095796
rss_train.extxyz,rss_train.extxyz,387,6,2,1.7218575999468442,0.12446989324297375
rss_train.extxyz,rss_train.extxyz,387,6,3,1.7201843461963797,0.12435201922423733
rss_train.extxyz,rss_train.extxyz,387,6,4,1.7272912796609496,0.12024975330969334
rss_train.extxyz,rss_train.extxyz,387,6,5,1.7212401553419738,0.1285166278358436
rss_train.extxyz,rss_train.extxyz,388,8,0,4.153523950419434,-2.649621657420178
rss_train.extxyz,rss_train.extxyz,388,8,1,4.136900519187364,-2.2861499740661473
rss_train.extxyz,rss_train.extxyz,388,8,2,4.16349103304222,-2.654565471001815
rss_train.extxyz,rss_train.extxyz,388,8,3,4.177194892821227,-2.6414677922487844
rss_train.extxyz,rss_train.extxyz,388,8,4,4.142114294623546,-2.329023421079076
rss_train.extxyz,rss_train.extxyz,388,8,5,4.193460565334512,-2.6620318931571996
rss_train.extxyz,rss_train.extxyz,388,8,6,4.135208121897676,-2.2327015435801574
rss_train.extxyz,rss_train.extxyz,388,8,7,4.1168922428834165,-2.226127410052374
rss_train.extxyz,rss_train.extxyz,389,8,0,9.409556690823003,-0.9160224838134063
rss_train.extxyz,rss_train.extxyz,389,8,1,9.408282406622554,-0.9162476374198228
rss_train.extxyz,rss_train.extxyz,389,8,2,9.813252388652636,0.45465220944176843
rss_train.extxyz,rss_train.extxyz,389,8,3,9.811457151428812,0.45277734201497877
rss_train.extxyz,rss_train.extxyz,389,8,4,9.145117433299802,-1.1178672455718832
rss_train.extxyz,rss_train.extxyz,389,8,5,9.14513904529096,-1.1185134385720417
rss_train.extxyz,rss_train.extxyz,389,8,6,9.466440127288216,0.0005606291935886798
rss_train.extxyz,rss_train.extxyz,389,8,7,9.466803724529058,0.0026967450956800754
rss_train.extxyz,rss_train.extxyz,390,6,0,-0.34322053827652255,2.013546634928849
rss_train.extxyz,rss_train.extxyz,390,6,1,0.3853901616154758,-0.6760552627615473
rss_train.extxyz,rss_train.extxyz,390,6,2,0.3997520334918683,0.49894131444705425
rss_train.extxyz,rss_train.extxyz,390,6,3,0.29577131752776964,1.375213324005566
rss_train.extxyz,rss_train.extxyz,390,6,4,-1.2154623406254323,-2.815695785887475
rss_train.extxyz,rss_train.extxyz,390,6,5,-0.7756477354894606,-2.1011168887790324
rss_train.extxyz,rss_train.extxyz,391,22,0,-11.339302062740888,-0.3503386816223496
rss_train.extxyz,rss_train.extxyz,391,22,1,-11.339312300061792,-0.35035783453299363
rss_train.extxyz,rss_train.extxyz,391,22,2,-11.339328236510163,-0.3503961455005943
rss_train.extxyz,rss_train.extxyz,391,22,3,-11.33931401190372,-0.35036633507597825
rss_train.extxyz,rss_train.extxyz,391,22,4,-11.33930112780397,-0.3503339519992753
rss_train.extxyz,rss_train.extxyz,391,22,5,-11.339327124510856,-0.3503927557951183
rss_train.extxyz,rss_train.extxyz,391,22,6,-10.981507516460042,2.0138289902093987
rss_train.extxyz,rss_train.extxyz,391,22,7,-10.981524969871888,2.0137974960473213
rss_train.extxyz,rss_train.extxyz,391,22,8,-10.981468378423152,2.0138170031846627
rss_train.extxyz,rss_train.extxyz,391,22,9,-10.981478962602164,2.013832315179784
rss_train.extxyz,rss_train.extxyz,391,22,10,-10.981533054031463,2.0138096651391253
rss_train.extxyz,rss_train.extxyz,391,22,11,-10.981489107772969,2.0138014067320653
rss_train.extxyz,rss_train.extxyz,391,22,12,-12.961248736673003,2.1672398964187063
rss_train.extxyz,rss_train.extxyz,391,22,13,-12.961250546330849,2.167209675533204
rss_train.extxyz,rss_train.extxyz,391,22,14,-12.961253697354245,2.1672121054878293
rss_train.extxyz,rss_train.extxyz,391,22,15,-12.961251219158909,2.167233565896096
rss_train.extxyz,rss_train.extxyz,391,22,16,-12.961248052135712,2.167226868532599
rss_train.extxyz,rss_train.extxyz,391,22,17,-12.961253248518604,2.167200819501283
rss_train.extxyz,rss_train.extxyz,391,22,18,-13.901258253157351,1.2066374102174304
rss_train.extxyz,rss_train.extxyz,391,22,19,-13.901239851570608,1.2066339079146595
rss_train.extxyz,rss_train.extxyz,391,22,20,-13.901273420224772,1.2066409943037777
rss_train.extxyz,rss_train.extxyz,391,22,21,-2.415129946192625,-3.9749655868070124
rss_train.extxyz,rss_train.extxyz,392,12,0,-17.00977451656851,0.6887646585884213
rss_train.extxyz,rss_train.extxyz,392,12,1,-17.006457570837128,0.683795085636451
rss_train.extxyz,rss_train.extxyz,392,12,2,-17.007966224549094,0.6841665631649654
rss_train.extxyz,rss_train.extxyz,392,12,3,-17.0074267937743,0.683286241587669
rss_train.extxyz,rss_train.extxyz,392,12,4,-17.00922177538183,0.6894677218924623
rss_train.extxyz,rss_train.extxyz,392,12,5,-17.00759658672161,0.684045181818034
rss_train.extxyz,rss_train.extxyz,392,12,6,-17.00807403597513,0.6837520089554685
rss_train.extxyz,rss_train.extxyz,392,12,7,-17.008885537660447,0.6897827381110997
rss_train.extxyz,rss_train.extxyz,392,12,8,-17.00761626988703,0.6828771013985975
rss_train.extxyz,rss_train.extxyz,392,12,9,-17.008233559563493,0.6837076554214843
rss_train.extxyz,rss_train.extxyz,392,12,10,-17.00687778140923,0.6835693512847894
rss_train.extxyz,rss_train.extxyz,392,12,11,-17.009443493112304,0.6890852320796286
rss_train.extxyz,rss_train.extxyz,393,12,0,10.085081135250029,-0.7626528755431562
rss_train.extxyz,rss_train.extxyz,393,12,1,11.355090534474819,1.103326160156585
rss_train.extxyz,rss_train.extxyz,393,12,2,10.42537789338732,-1.0895754215335578
rss_train.extxyz,rss_train.extxyz,393,12,3,10.592157061832864,-3.008944986681465
rss_train.extxyz,rss_train.extxyz,393,12,4,11.264745917146932,-1.2705813570368463
rss_train.extxyz,rss_train.extxyz,393,12,5,10.685858340738285,0.5478705887834365
rss_train.extxyz,rss_train.extxyz,393,12,6,10.695680043051034,-4.068224459763054
rss_train.extxyz,rss_train.extxyz,393,12,7,10.630193928588334,-1.469079356014057
rss_train.extxyz,rss_train.extxyz,393,12,8,11.25524219166617,-0.3418859967572252
rss_train.extxyz,rss_train.extxyz,393,12,9,11.127141307068548,1.7100992576461307
rss_train.extxyz,rss_train.extxyz,393,12,10,12.244106924394707,1.8320811715522987
rss_train.extxyz,rss_train.extxyz,393,12,11,11.226582444268367,2.174063243947558
rss_train.extxyz,rss_train.extxyz,394,6,0,15.605821739756514,2.5385384165850295
rss_train.extxyz,rss_train.extxyz,394,6,1,13.660572277033914,0.852312197360606
rss_train.extxyz,rss_train.extxyz,394,6,2,16.364985612572987,1.3544328017464906
rss_train.extxyz,rss_train.extxyz,394,6,3,14.291880008516806,0.5499269083838738
rss_train.extxyz,rss_train.extxyz,394,6,4,14.762973021160676,-0.07088627348158405
rss_train.extxyz,rss_train.extxyz,394,6,5,14.587399087474253,0.43908423497805904
rss_train.extxyz,rss_train.extxyz,395,6,0,3.6647763025775504,-2.6782699090126107
rss_train.extxyz,rss_train.extxyz,395,6,1,4.89619310237687,-0.3436275495017316
rss_train.extxyz,rss_train.extxyz,395,6,2,5.908686026717341,0.9438385705314132
rss_train.extxyz,rss_train.extxyz,395,6,3,3.678089910991183,-2.5971756765581038
rss_train.extxyz,rss_train.extxyz,395,6,4,5.9190955909910485,0.9655551585107767
rss_train.extxyz,rss_train.extxyz,395,6,5,4.897231574327179,-0.44577567703769716
rss_train.extxyz,rss_train.extxyz,396,6,0,5.789639205639418,-2.639833859741502
rss_train.extxyz,rss_train.extxyz,396,6,1,7.113804693776267,-0.891596838725482
rss_train.extxyz,rss_train.extxyz,396,6,2,4.43528059600623,-1.2827075757802782
rss_train.extxyz,rss_train.extxyz,396,6,3,4.42912619938604,-1.280183266162961
rss_train.extxyz,rss_train.extxyz,396,6,4,5.791543218777107,-2.647354863872435
rss_train.extxyz,rss_train.extxyz,396,6,5,7.107600648951191,-0.8860306115694663
rss_train.extxyz,rss_train.extxyz,397,22,0,-11.289707734445926,-0.29922608392277283
rss_train.extxyz,rss_train.extxyz,397,22,1,-11.28971833990363,-0.2992475824601629
rss_train.extxyz,rss_train.extxyz,397,22,2,-11.2897391239255,-0.2992980142629684
rss_train.extxyz,rss_train.extxyz,397,22,3,-11.289722888112134,-0.2992613034712218
rss_train.extxyz,rss_train.extxyz,397,22,4,-11.28970534750949,-0.2992183369190865
rss_train.extxyz,rss_train.extxyz,397,22,5,-11.289737019611074,-0.29929181207983224
rss_train.extxyz,rss_train.extxyz,397,22,6,-10.945882555478622,1.992038349280135
rss_train.extxyz,rss_train.extxyz,397,22,7,-10.94590035786517,1.9920109180166539
rss_train.extxyz,rss_train.extxyz,397,22,8,-10.94584323458308,1.9920361167625744
rss_train.extxyz,rss_train.extxyz,397,22,9,-10.945853675456913,1.9920463282458525
rss_train.extxyz,rss_train.extxyz,397,22,10,-10.945908464963548,1.9920187672585046
