# r(Angstrom)	g(r)_ideal	J(r)_ideal	J(r)_broadened
4.647999999999999687e+00 5.835650416978275246e-01 5.914458046439357908e+00 6.008114685048305148e+00
4.663999999999999702e+00 5.921863225927938013e-01 6.043226961280922183e+00 6.052744590106982514e+00
4.679999999999999716e+00 5.919398853647265257e-01 6.082228883098334649e+00 6.100312313699546074e+00
4.695999999999999730e+00 5.932162527224207338e-01 6.137092465267912189e+00 6.150824471486245670e+00
4.711999999999999744e+00 5.987122240342992452e-01 6.236230197918668949e+00 6.204363545637417765e+00
4.727999999999999758e+00 5.869522970851773769e-01 6.155327875139279925e+00 6.261072748604923355e+00
4.743999999999999773e+00 5.924844037787356799e-01 6.255466929518882502e+00 6.321128283878473475e+00
4.759999999999999787e+00 5.930550180578676445e-01 6.303798745688055760e+00 6.384719104654709376e+00
4.775999999999999801e+00 6.025934689293866997e-01 6.448318876189822468e+00 6.452021889384491615e+00
4.791999999999999815e+00 6.047799226148067309e-01 6.515150207976767582e+00 6.523173878787986268e+00
4.807999999999999829e+00 5.927130709781071038e-01 6.427866846894052522e+00 6.598257298608764643e+00
4.823999999999999844e+00 6.105727160325411518e-01 6.665695045619550285e+00 6.677293049460505614e+00
4.839999999999999858e+00 6.107657153465738675e-01 6.712106252772120918e+00 6.760237312640302143e+00
4.855999999999999872e+00 6.188537478828325389e-01 6.846030515420934215e+00 6.846990289510310745e+00
4.871999999999999886e+00 6.179347915722509521e-01 6.880985715398582059e+00 6.937413358485736481e+00
4.887999999999999901e+00 6.187350777626952070e-01 6.935225416378654195e+00 7.031357337414686270e+00
4.903999999999999915e+00 6.268597473044703605e-01 7.072366451206295146e+00 7.128692513992907820e+00
4.919999999999999929e+00 6.367259881791101916e-01 7.230631530769269233e+00 7.229340542101390099e+00
4.935999999999999943e+00 6.379167976497528425e-01 7.291347372179896702e+00 7.333319285295320178e+00
4.951999999999999957e+00 6.482736472776249315e-01 7.457840461807143662e+00 7.440771355524637087e+00
4.967999999999999972e+00 6.563331607666266221e-01 7.599429153784576840e+00 7.551963929524412755e+00
4.983999999999999986e+00 6.463742409778967524e-01 7.532403164367295290e+00 7.667300793103795087e+00
5.000000000000000000e+00 6.604018876917088221e-01 7.745362770874104186e+00 7.787293113649819354e+00
5.016000000000000014e+00 6.607926269934375485e-01 7.799624472048552803e+00 7.912529613653306981e+00
5.032000000000000028e+00 6.680047565176638891e-01 7.935134068383902672e+00 8.043627714210149549e+00
5.048000000000000043e+00 6.764924867045264412e-01 8.087142935791396425e+00 8.181196622114221384e+00
5.064000000000000057e+00 6.864321419532054547e-01 8.258067988157561601e+00 8.325801029129172193e+00
5.080000000000000071e+00 6.880604563743603075e-01 8.330047402259523892e+00 8.477945354159240665e+00
5.096000000000000085e+00 7.014626128202651190e-01 8.545880512444322008e+00 8.638078880545808858e+00
5.112000000000000099e+00 7.119014015626791148e-01 8.727603088476845627e+00 8.806596889367753533e+00
5.128000000000000114e+00 7.162697072464341286e-01 8.836210764340888701e+00 8.983869062732713573e+00
5.144000000000000128e+00 7.304346720159009543e-01 9.067274190963123814e+00 9.170268243465852009e+00
5.160000000000000142e+00 7.409778625899435811e-01 9.255461647055904351e+00 9.366171196491666961e+00
5.176000000000000156e+00 7.539776199413990021e-01 9.476335747374669438e+00 9.571993090217070232e+00
5.192000000000000171e+00 7.603968211930769439e-01 9.616191629509556194e+00 9.788166335115626282e+00
5.208000000000000185e+00 7.791486145677539721e-01 9.914154964868327369e+00 1.001514060945105022e+01
5.224000000000000199e+00 7.894277313897810622e-01 1.010676491383822118e+01 1.025335479206973588e+01
5.240000000000000213e+00 7.981937458106755923e-01 1.028168616801832336e+01 1.050321787597582102e+01
5.256000000000000227e+00 8.154749594623171838e-01 1.056853504818961298e+01 1.076508000396816023e+01
5.272000000000000242e+00 8.403446588742531365e-01 1.095725317168512625e+01 1.103921153093030938e+01
5.288000000000000256e+00 8.510568807239866640e-01 1.116438820635082152e+01 1.132579243297702654e+01
5.304000000000000270e+00 8.660324573655265867e-01 1.142969519198560846e+01 1.162489215556685096e+01
5.320000000000000284e+00 8.857873668099817133e-01 1.176105269111458718e+01 1.193647927499628736e+01
5.336000000000000298e+00 9.058288207546230097e-01 1.209960591026945664e+01 1.226040333505173763e+01
5.352000000000000313e+00 9.256728521362349582e-01 1.243893463369638219e+01 1.259640837796707480e+01
5.368000000000000327e+00 9.519748382525398123e-01 1.286897428366534868e+01 1.294411817195249803e+01
5.384000000000000341e+00 9.639998271266079222e-01 1.310933034532127550e+01 1.330301125655240746e+01
5.400000000000000355e+00 9.867488872677876444e-01 1.349856536891404168e+01 1.367240915041647753e+01
5.416000000000000369e+00 1.017179673097922121e+00 1.399743415529008850e+01 1.405142678903261810e+01
5.432000000000000384e+00 1.038027479406329112e+00 1.436884375057416463e+01 1.443893951285238586e+01
5.448000000000000398e+00 1.050021714093063219e+00 1.462062462679566366e+01 1.483356706895694010e+01
5.464000000000000412e+00 1.080765272957418421e+00 1.513722310342189026e+01 1.523363959632866305e+01
5.480000000000000426e+00 1.104210749069912900e+00 1.555630812013622410e+01 1.563720689373634798e+01
5.496000000000000441e+00 1.134845762957119586e+00 1.608139567467400255e+01 1.604205958086559036e+01
5.512000000000000455e+00 1.160285173011099458e+00 1.653775711862351372e+01 1.644575968788131348e+01
5.528000000000000469e+00 1.184607987248703420e+00 1.698259975646614350e+01 1.684569082549384689e+01
5.544000000000000483e+00 1.203207710625085802e+00 1.734924174884438841e+01 1.723909421048110246e+01
5.560000000000000497e+00 1.226788679047074559e+00 1.779150929342364407e+01 1.762311545065612250e+01
5.576000000000000512e+00 1.244103416252764438e+00 1.814660817098716450e+01 1.799485401114837657e+01
5.592000000000000526e+00 1.254926651876544064e+00 1.840967481922302795e+01 1.835141222410543449e+01
5.608000000000000540e+00 1.287878438599604047e+00 1.900134447537491766e+01 1.868997746439339736e+01
5.624000000000000554e+00 1.302703831755106512e+00 1.932990695932391745e+01 1.900789648799253229e+01
5.639999999999999680e+00 1.322824413867426330e+00 1.974030500461719839e+01 1.930277606904787291e+01
5.655999999999999694e+00 1.334823371579193063e+00 2.003254157720909845e+01 1.957257171318340028e+01
5.671999999999999709e+00 1.337793254240722707e+00 2.019086360934512214e+01 1.981566648567552491e+01
5.687999999999999723e+00 1.350929175486094147e+00 2.050431218756402529e+01 2.003090267659802493e+01
5.703999999999999737e+00 1.344248400589773018e+00 2.051785759020042121e+01 2.021758229312890620e+01
5.719999999999999751e+00 1.354660450154816287e+00 2.079294276979639733e+01 2.037541791029573446e+01
5.735999999999999766e+00 1.350124712123905502e+00 2.083941967754833513e+01 2.050448622076862293e+01
5.751999999999999780e+00 1.340462196247302451e+00 2.080586490819291967e+01 2.060514580474461610e+01
5.767999999999999794e+00 1.349178919567767698e+00 2.105782437746497138e+01 2.067799753803152996e+01
5.783999999999999808e+00 1.344521344317419320e+00 2.110171332447670878e+01 2.072384857306780503e+01
5.799999999999999822e+00 1.340387691759269861e+00 2.115338468829058272e+01 2.074371211874284526e+01
5.815999999999999837e+00 1.329668272616527203e+00 2.110015039753807997e+01 2.073882255288511089e+01
5.831999999999999851e+00 1.312322603077016092e+00 2.093963410936469671e+01 2.071065888769894769e+01
5.847999999999999865e+00 1.302461883570976475e+00 2.089648307443218656e+01 2.066094520968166393e+01
5.863999999999999879e+00 1.295864096096126072e+00 2.090455030629435385e+01 2.059165126873850582e+01
5.879999999999999893e+00 1.275373956905987427e+00 2.068643465481457611e+01 2.050494672244503391e+01
5.895999999999999908e+00 1.259916857102101995e+00 2.054708820950482107e+01 2.040315064955244395e+01
5.911999999999999922e+00 1.239146809317579478e+00 2.031819213236490285e+01 2.028868084594133947e+01
5.927999999999999936e+00 1.233135245959137150e+00 2.032921224497937018e+01 2.016396075665136323e+01
5.943999999999999950e+00 1.211573151278529714e+00 2.008171000549371499e+01 2.003137894395283780e+01
5.959999999999999964e+00 1.196767094265082099e+00 1.994323505915067685e+01 1.989323754778883213e+01
5.975999999999999979e+00 1.176260579662733896e+00 1.970689348712015843e+01 1.975171275173721597e+01
5.991999999999999993e+00 1.161999407706253873e+00 1.957234962783200416e+01 1.960884043904415108e+01
6.008000000000000007e+00 1.147191508620785783e+00 1.942626106292821575e+01 1.946650476176780487e+01
6.024000000000000021e+00 1.139985128454837238e+00 1.940718569041872499e+01 1.932643507368871738e+01
6.040000000000000036e+00 1.108035793958967785e+00 1.896361441792242886e+01 1.919021784558126598e+01
6.056000000000000050e+00 1.104248669223141244e+00 1.899905791326001747e+01 1.905928746991338585e+01
6.072000000000000064e+00 1.089716781630559739e+00 1.884823178717230263e+01 1.893493298939473135e+01
6.088000000000000078e+00 1.075910595743056808e+00 1.870763643012501021e+01 1.881829903418362093e+01
6.104000000000000092e+00 1.060234299115105250e+00 1.853208778279359237e+01 1.871036458839205352e+01
6.120000000000000107e+00 1.055237060295075358e+00 1.854156247056930340e+01 1.861195513800213064e+01
6.136000000000000121e+00 1.036971586948673973e+00 1.831601572851280935e+01 1.852371982215231938e+01
6.152000000000000135e+00 1.032530140224867443e+00 1.833280168485755013e+01 1.844612655106563182e+01
6.168000000000000149e+00 1.016572628344446727e+00 1.814348003199611981e+01 1.837947495849727630e+01
6.184000000000000163e+00 1.016177417398506311e+00 1.823064147059003659e+01 1.832388740106815916e+01
6.200000000000000178e+00 1.006999509560402517e+00 1.815959201178488058e+01 1.827933968087370431e+01
6.216000000000000192e+00 9.936640576965291016e-01 1.801171397023719578e+01 1.824567361685135580e+01
6.232000000000000206e+00 1.000561533199722852e+00 1.823022969665115411e+01 1.822262194583187878e+01
6.248000000000000220e+00 9.835406329249161139e-01 1.801224300236755127e+01 1.820983625288693375e+01
6.264000000000000234e+00 9.837623795345181721e-01 1.810869514867674113e+01 1.820693147340458751e+01
6.280000000000000249e+00 9.761356501791034201e-01 1.806021477775555084e+01 1.821350072933034880e+01
6.296000000000000263e+00 9.745795107622852171e-01 1.812342038934417943e+01 1.822914926965870208e+01
6.312000000000000277e+00 9.726616682263420355e-01 1.817980541422486596e+01 1.825351192329868155e+01
6.328000000000000291e+00 9.693861322893130295e-01 1.821055544737201970e+01 1.828627800358909283e+01
6.344000000000000306e+00 9.668472555309071126e-01 1.825482468532893776e+01 1.832718968593149356e+01
6.360000000000000320e+00 9.625555216055161623e-01 1.826558011582656960e+01 1.837604410919784925e+01
6.376000000000000334e+00 9.651201718428585874e-01 1.840651032025683520e+01 1.843267972856076042e+01
6.392000000000000348e+00 9.536875475233546062e-01 1.827986961295918533e+01 1.849695379197993361e+01
6.408000000000000362e+00 9.581085620408090753e-01 1.845666274057895961e+01 1.856873593303552283e+01
6.424000000000000377e+00 9.578681508703795755e-01 1.854429155918521133e+01 1.864787647615947463e+01
6.440000000000000391e+00 9.607076026115194400e-01 1.869202749996351187e+01 1.873420199975453571e+01
6.456000000000000405e+00 9.648002245535186594e-01 1.886504686179954149e+01 1.882749728264042233e+01
6.472000000000000419e+00 9.548665255132616769e-01 1.876346903730890148e+01 1.892750745038127747e+01
6.488000000000000433e+00 9.585140633825625089e-01 1.892838760908735551e+01 1.903393271667079745e+01
6.504000000000000448e+00 9.567245252138838474e-01 1.898634732214460996e+01 1.914644541785517617e+01
6.520000000000000462e+00 9.645865908073304462e-01 1.923666849186445660e+01 1.926468103311568569e+01
6.536000000000000476e+00 9.661716350655824570e-01 1.936296316956986630e+01 1.938829324873379178e+01
6.552000000000000490e+00 9.704042923688114275e-01 1.954312165147538849e+01 1.951693278950290988e+01
6.568000000000000504e+00 9.606115965252361999e-01 1.944050590174532545e+01 1.965027991725738232e+01
6.584000000000000519e+00 9.763285855570004168e-01 1.985496375014856341e+01 1.978805678497936427e+01
6.600000000000000533e+00 9.737951471966166395e-01 1.989980982699851708e+01 1.992999877580500367e+01
6.616000000000000547e+00 9.792094934815579466e-01 2.010759167668476621e+01 2.007583519230625413e+01
6.632000000000000561e+00 9.718438621311800141e-01 2.005298275202004277e+01 2.022525889993560710e+01
6.648000000000000576e+00 9.784088591886896946e-01 2.028597318345606482e+01 2.037788324042571020e+01
6.664000000000000590e+00 9.812032719061468677e-01 2.044195432478873897e+01 2.053322162917380922e+01
6.679999999999999716e+00 9.907620847464888580e-01 2.074033430422429092e+01 2.069068489260428478e+01
6.695999999999999730e+00 9.876023186347980820e-01 2.077334528868742680e+01 2.084961048161099839e+01
6.711999999999999744e+00 9.969041640856620701e-01 2.106933142552868787e+01 2.100930807408389711e+01
6.727999999999999758e+00 1.000751489209112277e+00 2.125160130636816902e+01 2.116914146957416776e+01
6.743999999999999773e+00 9.995189325498584632e-01 2.132650049306225171e+01 2.132859364543442382e+01
6.759999999999999787e+00 1.004056265566309003e+00 2.152508581383023767e+01 2.148733100490742842e+01
6.775999999999999801e+00 1.008986557629334868e+00 2.173329745273027669e+01 2.164524237549986552e+01
6.791999999999999815e+00 1.006841668161902792e+00 2.178963643726786970e+01 2.180243424299239763e+01
6.807999999999999829e+00 1.010906275913990848e+00 2.198079702619163101e+01 2.195920097494398604e+01
6.823999999999999844e+00 1.015310826655600795e+00 2.218045764532816833e+01 2.211594608047330723e+01
6.839999999999999858e+00 1.005295137290402874e+00 2.206476133948103069e+01 2.227311684461828278e+01
6.855999999999999872e+00 1.019868433638412952e+00 2.248946979929950984e+01 2.243110312462246370e+01
6.871999999999999886e+00 1.016695297952952437e+00 2.252426175852221490e+01 2.259017423310559991e+01
6.887999999999999901e+00 1.019385156948845017e+00 2.268913982711169552e+01 2.275041799770778184e+01
6.903999999999999915e+00 1.020988824609563084e+00 2.283053049341081930e+01 2.291170921177667807e+01
6.919999999999999929e+00 1.032184569062138957e+00 2.318798443255140285e+01 2.307369548377459978e+01
6.935999999999999943e+00 1.027640658806606933e+00 2.319278472325214224e+01 2.323584334980759891e+01
6.951999999999999957e+00 1.033748547575450427e+00 2.343839604086402062e+01 2.339744305764880394e+01
6.967999999999999972e+00 1.034702136630114122e+00 2.356812749812444707e+01 2.355768599740119384e+01
6.983999999999999986e+00 1.035756110051910373e+00 2.370060402233945851e+01 2.371570041302962295e+01
7.000000000000000000e+00 1.038768419715734304e+00 2.387856736228540200e+01 2.387063669865018767e+01
7.016000000000000014e+00 1.045796163965031944e+00 2.415014008414554425e+01 2.402173091247207637e+01
7.032000000000000028e+00 1.047595397594955458e+00 2.430215323523166404e+01 2.416836019313245743e+01
7.048000000000000043e+00 1.046326054238197578e+00 2.438328863076499076e+01 2.431008956009322830e+01
7.064000000000000057e+00 1.053076944269156767e+00 2.465215755803252762e+01 2.444669034390690854e+01
7.080000000000000071e+00 1.046750552786085198e+00 2.461518835511791892e+01 2.457813114905989949e+01
7.096000000000000085e+00 1.046826651495762706e+00 2.472836677595950050e+01 2.470452843185551473e+01
7.112000000000000099e+00 1.046101007751538470e+00 2.482278841449073070e+01 2.482609890902628536e+01
7.128000000000000114e+00 1.047159951018077795e+00 2.495984334275025418e+01 2.494308069058265076e+01
7.144000000000000128e+00 1.047808316126415340e+00 2.508754599891567594e+01 2.505566639136886309e+01
7.160000000000000142e+00 1.049761796085000087e+00 2.524702773450516702e+01 2.516397587443950101e+01
7.176000000000000156e+00 1.047870604212926882e+00 2.531430255366044335e+01 2.526800682626095451e+01
7.192000000000000171e+00 1.045440595508606574e+00 2.536834683263213108e+01 2.536765731654721989e+01
7.208000000000000185e+00 1.050053063127394992e+00 2.559376931214010398e+01 2.546275005304439532e+01
7.224000000000000199e+00 1.047462181571177542e+00 2.564408899909559381e+01 2.555307518081399465e+01
7.240000000000000213e+00 1.043613352435094788e+00 2.566316454009560033e+01 2.563842998515498195e+01
7.256000000000000227e+00 1.044187144391634403e+00 2.579089059590711841e+01 2.571866529730966988e+01
7.272000000000000242e+00 1.040022320832092895e+00 2.580143433631910810e+01 2.579372866351594240e+01
7.288000000000000256e+00 1.043627701233685867e+00 2.600493515241648979e+01 2.586367158830386970e+01
7.304000000000000270e+00 1.042278885924498688e+00 2.608548514049360634e+01 2.592863262399853141e+01
7.320000000000000284e+00 1.035445114298169100e+00 2.602811365166673951e+01 2.598883728267154680e+01
7.336000000000000298e+00 1.035928121360164766e+00 2.615421665355125214e+01 2.604454369232750821e+01
7.352000000000000313e+00 1.025306553154358369e+00 2.599909188813980876e+01 2.609599067864194311e+01
7.368000000000000327e+00 1.026673736889968769e+00 2.614719681981866373e+01 2.614337346003071616e+01
7.384000000000000341e+00 1.022767393138918957e+00 2.616096133338891505e+01 2.618681363076151669e+01
7.400000000000000355e+00 1.023700411613517991e+00 2.629842662498790418e+01 2.622637237837486168e+01
7.416000000000000369e+00 1.020493334789245754e+00 2.632952740043520024e+01 2.626210631144502727e+01
7.432000000000000384e+00 1.021350551763632764e+00 2.646547413422336348e+01 2.629408341308698738e+01
7.448000000000000398e+00 1.015651766375123888e+00 2.643124456271324618e+01 2.632245757680622589e+01
7.464000000000000412e+00 1.005962921353141803e+00 2.629170095613926250e+01 2.634750352717695066e+01
7.480000000000000426e+00 1.012838352113819562e+00 2.658500722898377688e+01 2.636960201804794934e+01
7.496000000000000441e+00 9.971924088113487405e-01 2.628642761751292767e+01 2.638923675471112773e+01
7.512000000000000455e+00 9.993291259858194664e-01 2.645532815266832571e+01 2.640692986216039273e+01
7.528000000000000469e+00 9.868335934537435516e-01 2.623593794796124001e+01 2.642320048998454851e+01
7.544000000000000483e+00 9.907312214363138692e-01 2.645164331498416743e+01 2.643850740520337084e+01
7.560000000000000497e+00 9.883930337664755816e-01 2.650127177371350129e+01 2.645324068587726174e+01
7.576000000000000512e+00 9.838566412432735442e-01 2.649141783434054886e+01 2.646772513290980555e+01
7.592000000000000526e+00 9.778874192217452688e-01 2.644202470966776986e+01 2.648225058499942719e+01
7.608000000000000540e+00 9.855555044442527723e-01 2.676181380482509908e+01 2.649712344443824463e+01
7.624000000000000554e+00 9.667605489645679784e-01 2.636198714699696311e+01 2.651268030566655654e+01
7.640000000000000568e+00 9.630163986437277890e-01 2.637022581175618896e+01 2.652933799428046768e+01
7.656000000000000583e+00 9.667603288588747512e-01 2.658374236517565947e+01 2.654758708583185722e+01
7.672000000000000597e+00 9.627938512479359279e-01 2.658544569037237792e+01 2.656796741420196994e+01
7.687999999999999723e+00 9.606043788375638881e-01 2.663573959621057696e+01 2.659105948610329051e+01
7.703999999999999737e+00 9.525118236207681388e-01 2.652139553681004713e+01 2.661744053206288640e+01
7.719999999999999751e+00 9.438861160548100981e-01 2.639050177031863598e+01 2.664766363099209201e+01
7.735999999999999766e+00 9.510237684865062713e-01 2.670039844971552867e+01 2.668222319800219466e+01
7.751999999999999780e+00 9.477708426946352960e-01 2.671925354037749756e+01 2.672155932500398023e+01
7.767999999999999794e+00 9.415796211023723661e-01 2.665440137260454989e+01 2.676602160489351689e+01
7.783999999999999808e+00 9.462403027929828792e-01 2.689679577243833819e+01 2.681589710671552851e+01
7.799999999999999822e+00 9.350852975115391263e-01 2.668909717815612836e+01 2.687138889431794908e+01
7.815999999999999837e+00 9.353510667912338095e-01 2.680631991984229145e+01 2.693263460267220921e+01
7.831999999999999851e+00 9.305262513893188814e-01 2.677734020402833437e+01 2.699974271265029557e+01
7.847999999999999865e+00 9.369038166950887092e-01 2.707113383490236558e+01 2.707278266880730655e+01
7.863999999999999879e+00 9.386293926459722270e-01 2.723169087499078600e+01 2.715184676889139581e+01
7.879999999999999893e+00 9.340943319117740451e-01 2.721050618299871360e+01 2.723704613257038076e+01
7.895999999999999908e+00 9.302252004591960999e-01 2.720795051526516772e+01 2.732854343479398196e+01
7.911999999999999922e+00 9.277272378774910067e-01 2.724496873109137596e+01 2.742653593037246651e+01
7.927999999999999936e+00 9.341641975984585899e-01 2.754507445848547675e+01 2.753122731210436314e+01
7.943999999999999950e+00 9.289101050636763279e-01 2.750081771073334025e+01 2.764279333840897124e+01
7.959999999999999964e+00 9.281983656528502991e-01 2.759055164929107207e+01 2.776135493403980803e+01
7.975999999999999979e+00 9.329943764509369686e-01 2.784471427116980990e+01 2.788690286774169635e+01
7.991999999999999993e+00 9.321813204767759320e-01 2.793217765252448714e+01 2.801929596035910208e+01
8.007999999999999119e+00 9.303767800511852926e-01 2.798984161225946821e+01 2.815825358796506350e+01
8.023999999999999133e+00 9.356128901278968346e-01 2.825995627868151416e+01 2.830337723271789230e+01
8.039999999999999147e+00 9.377223072691499572e-01 2.843673913579713286e+01 2.845419984946009961e+01
8.055999999999999162e+00 9.349413500304122326e-01 2.846536336743050555e+01 2.861023548802391048e+01
8.071999999999999176e+00 9.432506455562948977e-01 2.883253757003536322e+01 2.877104896096804865e+01
8.087999999999999190e+00 9.399621275461522707e-01 2.884603258740561316e+01 2.893630148578151307e+01
8.103999999999999204e+00 9.469089287929902676e-01 2.917430543856924885e+01 2.910574633460290173e+01
8.119999999999999218e+00 9.460813133853663848e-01 2.926401913364828999e+01 2.927921020442725109e+01
8.135999999999999233e+00 9.467632421720054703e-01 2.940063544758342218e+01 2.945656905746707466e+01
8.151999999999999247e+00 9.476394122376192719e-01 2.954370143483927080e+01 2.963764713692179242e+01
8.167999999999999261e+00 9.473452316681438834e-01 2.965057915403211197e+01 2.982220562313468903e+01
8.183999999999999275e+00 9.489846855598706998e-01 2.981836966025056057e+01 3.000987957141824580e+01
8.199999999999999289e+00 9.555310441389170961e-01 3.014157591878795728e+01 3.020022125033577609e+01
8.215999999999999304e+00 9.622918319332636194e-01 3.047341384690325938e+01 3.039272545549051330e+01
8.231999999999999318e+00 9.697268430629374381e-01 3.082858489645230193e+01 3.058690603026823851e+01
8.247999999999999332e+00 9.676017637552812856e-01 3.088071909983572638e+01 3.078236983927518011e+01
8.263999999999999346e+00 9.649196360087962665e-01 3.091471238571040203e+01 3.097886157579887367e+01
8.279999999999999361e+00 9.646508049996002088e-01 3.102589037662342619e+01 3.117629916840681048e+01
8.295999999999999375e+00 9.694121131560751170e-01 3.129964255540646789e+01 3.137471657033869832e+01
8.311999999999999389e+00 9.754231792876303375e-01 3.161532057061650747e+01 3.157422973612483474e+01
8.327999999999999403e+00 9.757215734957583875e-01 3.174686092991991160e+01 3.177496849821085334e+01
8.343999999999999417e+00 9.794655774107599022e-01 3.199125057754367063e+01 3.197699943085478935e+01
8.359999999999999432e+00 9.823619496240182380e-01 3.220902186968439196e+01 3.218028675872853483e+01
8.375999999999999446e+00 9.784152553130849306e-01 3.220253062528413324e+01 3.238469624692528015e+01
8.391999999999999460e+00 9.845048136452999588e-01 3.252686770766515423e+01 3.259001193982940947e+01
8.407999999999999474e+00 9.909257795893920973e-01 3.286396671821271553e+01 3.279597478246253672e+01
8.423999999999999488e+00 9.940156234255133061e-01 3.309202744716440492e+01 3.300239054779525816e+01
8.439999999999999503e+00 9.936863460850161589e-01 3.320684879646256604e+01 3.320914657089396371e+01
8.455999999999999517e+00 9.998922050013540064e-01 3.354104430874986065e+01 3.341627531735945666e+01
8.471999999999999531e+00 9.966008479714353330e-01 3.355726794227005172e+01 3.362395321939622761e+01
8.487999999999999545e+00 1.002642584036655293e+00 3.388834320436561143e+01 3.383243664496927749e+01
8.503999999999999559e+00 1.000285204122548732e+00 3.393624581691401687e+01 3.404202763415067778e+01
8.519999999999999574e+00 1.004358119890257584e+00 3.420276635160801249e+01 3.425297353238968867e+01
8.535999999999999588e+00 1.004804070843470898e+00 3.434659173031367629e+01 3.446539277941633372e+01
8.551999999999999602e+00 1.007702780400052900e+00 3.457492846961978472e+01 3.467924872173148998e+01
8.567999999999999616e+00 1.012799075279970262e+00 3.487993451026733283e+01 3.489432846844233893e+01
8.583999999999999631e+00 1.015054645892212948e+00 3.508829699116228085e+01 3.511030359486318986e+01
8.599999999999999645e+00 1.023502147044898170e+00 3.551232524358815112e+01 3.532676689873073883e+01
8.615999999999999659e+00 1.023131720503777986e+00 3.563168653673352537e+01 3.554333489986960615e+01
8.631999999999999673e+00 1.022764696173604770e+00 3.575131668136635454e+01 3.575966928968565384e+01
8.647999999999999687e+00 1.025343511129004126e+00 3.597445293076757622e+01 3.597553157620046704e+01
8.663999999999999702e+00 1.026715917503385533e+00 3.615602111596168555e+01 3.619074898845823185e+01
8.679999999999999716e+00 1.027467499510511972e+00 3.631624963259881866e+01 3.640515898357516278e+01
8.695999999999999730e+00 1.032684560429672826e+00 3.663533736329305412e+01 3.661858095643514588e+01
8.711999999999999744e+00 1.038537096424106743e+00 3.697866230816654110e+01 3.683076032001088151e+01
8.727999999999999758e+00 1.032331094807933169e+00 3.689282681051056301e+01 3.704132921115206756e+01
8.743999999999999773e+00 1.038768137900681676e+00 3.725910058007912795e+01 3.724986620389253744e+01
8.759999999999999787e+00 1.041937059886881123e+00 3.750966165875327363e+01 3.745590950849853584e+01
8.775999999999999801e+00 1.042027770001005438e+00 3.765008588539977552e+01 3.765902974298134609e+01
8.791999999999999815e+00 1.054728851116707666e+00 3.824807953355387014e+01 3.785887098118477923e+01
8.807999999999999829e+00 1.046466528462082435e+00 3.808670506326109262e+01 3.805520814683551833e+01
8.823999999999999844e+00 1.046765806942046018e+00 3.823613406624100719e+01 3.824790957940802372e+01
8.839999999999999858e+00 1.049062834385860565e+00 3.845913219370908820e+01 3.843693026929759782e+01
8.855999999999999872e+00 1.046716669863626770e+00 3.851215364159250498e+01 3.862223575688922494e+01
8.871999999999999886e+00 1.052347780398714905e+00 3.885937441202452902e+01 3.880376981306281436e+01
8.887999999999999901e+00 1.051319535665878657e+00 3.896155443830960508e+01 3.898138772935106999e+01
8.903999999999999915e+00 1.057052409480787158e+00 3.931518034616491519e+01 3.915487606483853256e+01
8.919999999999999929e+00 1.052543135489544479e+00 3.928828404622958459e+01 3.932398115515758974e+01
8.935999999999999943e+00 1.060955732202661039e+00 3.974449954840295618e+01 3.948844732714907479e+01
8.951999999999999957e+00 1.054386698703255298e+00 3.963998802898782259e+01 3.964807089790870975e+01
8.967999999999999972e+00 1.057786445587689306e+00 3.991008437270359366e+01 3.980274922148316818e+01
8.983999999999999986e+00 1.060551512566179300e+00 4.015731832447317373e+01 3.995245705258701463e+01
9.000000000000000000e+00 1.053480886877808276e+00 4.003180095291622109e+01 4.009723493476166567e+01
9.016000000000000014e+00 1.054682400609268544e+00 4.022008222830734070e+01 4.023712028498596283e+01
9.032000000000000028e+00 1.059010272665435792e+00 4.052858859866176289e+01 4.037207854780123739e+01
9.048000000000000043e+00 1.050594432096235042e+00 4.034908844325759247e+01 4.050196177582320445e+01
9.064000000000000057e+00 1.055739165729945972e+00 4.069020482842179831e+01 4.062649007422031389e+01
9.080000000000000071e+00 1.055487893106774155e+00 4.082426761095490519e+01 4.074527685753348294e+01
9.096000000000000085e+00 1.057293259273429875e+00 4.103834288570104150e+01 4.085791164047395085e+01
9.112000000000000099e+00 1.053494158360730681e+00 4.103486443180626964e+01 4.096405398922375696e+01
9.128000000000000114e+00 1.056414891770657283e+00 4.129326530433131381e+01 4.106352485772967498e+01
9.144000000000000128e+00 1.053612229789958166e+00 4.132821868495904738e+01 4.115640708109985724e+01
9.160000000000000142e+00 1.049621580636755480e+00 4.131589335715599276e+01 4.124303221839131339e+01
9.176000000000000156e+00 1.045233308160147923e+00 4.128701638721367573e+01 4.132397685857021941e+01
9.192000000000000171e+00 1.049275872516080010e+00 4.159136434786818626e+01 4.139999501775486834e+01
9.208000000000000185e+00 1.041893065410223640e+00 4.144262134473694914e+01 4.147189747570386942e+01
9.224000000000000199e+00 1.036510894173862551e+00 4.137194214530987324e+01 4.154048654836924470e+01
9.239999999999998437e+00 1.037742385302760972e+00 4.156491979419519112e+01 4.160644958197158871e+01
9.255999999999998451e+00 1.040786901842846834e+00 4.183135755467902328e+01 4.167034159181620367e+01
9.271999999999998465e+00 1.031772832311972588e+00 4.161255509810711573e+01 4.173255587622898588e+01
